ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Advice,Raw OP Code
6811,0.3020366044270478,,LayerNormDeviceOperation,0,26.325,,2,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_4_DRAM_INTERLEAVED,,,,2701312.0,,LayerNormDeviceOperation
6812,1.2762064799099477,DRAM,MatmulDeviceOperation 64 x 2048 x 9216,0,58.966,52.266,96.0,344.5402435301699,67.29301631448631,40.971392056439306,15.43639083916532,HiFi2 BF16 x BFP8 => BF16,BFLOAT16,BFLOAT16,BFLOAT8_B,False,DEV_4_DRAM_INTERLEAVED,2,2,3,2702336.0,Try a DRAM-sharded program config (MatmulMultiCoreReuseMultiCastDRAMShardedProgramConfig) to improve throughput further • If your matmuls are not FLOP-bound use HiFi4 with BF16 activations for full accuracy,MatmulDeviceOperation
6813,0.07490966724802259,,SliceDeviceOperation,0,5.993,0.536,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2703360.0,,SliceDeviceOperation
6814,0.1872340113065524,,SliceDeviceOperation,0,1.033,15.286,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2704384.0,,SliceDeviceOperation
6815,0.28460854736628094,,SliceDeviceOperation,0,1.016,23.79,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2705408.0,,SliceDeviceOperation
6816,1.1954683380161915,,ReshapeViewDeviceOperation,0,70.659,33.536,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2706432.0,,ReshapeViewDeviceOperation
6817,0.04104026340116049,,SliceDeviceOperation,0,3.127,0.45,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2707456.0,,SliceDeviceOperation
6818,0.04690315817275484,,SliceDeviceOperation,0,3.621,0.467,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2708480.0,,SliceDeviceOperation
6819,0.774452831864225,,ReshapeViewDeviceOperation,0,58.385,9.115,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2709504.0,,ReshapeViewDeviceOperation
6820,0.08818436245493975,,TransposeDeviceOperation,0,7.192,0.494,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2710528.0,,TransposeDeviceOperation
6821,0.09156900816456857,,ReshapeViewDeviceOperation,0,7.422,0.559,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2711552.0,,ReshapeViewDeviceOperation
6822,0.30613259940446297,,TransposeDeviceOperation,0,3.401,23.281,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2712576.0,,TransposeDeviceOperation
6823,0.17218094293016925,,ReshapeViewDeviceOperation,0,7.298,7.709,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2713600.0,,ReshapeViewDeviceOperation
6824,0.17145812028709595,,TransposeDeviceOperation,0,3.306,11.638,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2714624.0,,TransposeDeviceOperation
6825,0.4969118836746605,,LayerNormDeviceOperation,0,7.701,35.609,32,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_4_DRAM_INTERLEAVED,,,,2715648.0,,LayerNormDeviceOperation
6826,0.21571092876858214,,LayerNormDeviceOperation,0,6.047,12.754,4,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_4_DRAM_INTERLEAVED,,,,2716672.0,,LayerNormDeviceOperation
6827,0.34757443094066415,,SliceDeviceOperation,0,1.924,28.37,64,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_4_DRAM_INTERLEAVED,,,,2717696.0,,SliceDeviceOperation
