name,src_file,src_line,zone_name,zone_text,ns_since_start,exec_time_ns,thread,special_parent_text
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,9425024612,1497938,1,
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,11445341132,1509228,1,
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,16772575263,1442967,1,
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,17165137135,1514788,1,
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,22774046805,1509738,1,
PY_FUNC_<dictcomp>,experiments/sdpa-l2/compute-sprint-v3/fp32/fullchip_profile.py,149,,,23160070307,1481247,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487032344,1580,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487464322,1440,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487525884,1150,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487582745,1160,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487636806,1100,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487691887,1000,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487741317,970,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487801489,950,1,
PY_FUNC_<listcomp>,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/argparse.py,2056,,,1487852480,920,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,9619957264,1180,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,11635737349,1090,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,16958148412,910,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,17349870968,910,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,22953255967,1110,1,
PY_FUNC__iterencode,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/json/encoder.py,422,,,23338500164,1110,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1483706053,660,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1484185662,660,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1484513888,840,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1484642500,860,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1488703145,710,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1488987560,740,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1489430889,730,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1489706954,670,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1490180042,850,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1490460528,1000,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1491172291,720,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1491445176,720,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1491876654,760,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1492139589,690,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1492723799,690,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1492999044,680,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1493857630,720,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,1494129255,730,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9424729537,640,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425061733,880,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425196336,740,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425288557,760,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425376009,930,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425611343,760,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425706565,760,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425805467,780,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425893568,790,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9425980220,720,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9426069042,730,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9426165533,750,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9426247135,3560,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9426455579,730,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,9613952233,890,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,11445042086,670,1,
PY_FUNC_parse_parts,/usr/local/share/uv/cpython-3.10.19-linux-x86_64-gnu/lib/python3.10/pathlib.py,90,,,11445384093,840,1,
